Date,Price_A,Price_B,Spread,ZScore,Position,Quantity_A,Quantity_B,Daily_PnL,Cumulative_PnL
2019-01-01,3027.6,1250.45,3791.965747936751,2.927853203291546,0.0,0.0,0.0,0.0,0.0
2019-01-02,2946.55,1240.6,3704.8947134154373,2.24637638212513,-1.0,-339.0,-493.0,-1000.0,-1000.0
2019-01-03,2914.65,1235.25,3669.7244053251807,1.9711097577125696,-1.0,-343.0,-495.0,13451.649999999987,12451.649999999987
2019-01-04,2887.85,1247.95,3650.687566586164,1.8221145790030855,-1.0,-346.0,-490.0,2905.9000000000397,15357.550000000027
2019-01-07,2857.95,1246.6,3619.9623486568466,1.5816382373674402,-1.0,-350.0,-490.0,11006.900000000098,26364.450000000124
2019-01-08,2870.3,1228.9,3621.4928246946893,1.593616778232084,-1.0,-348.0,-497.0,4350.4999999997835,30714.94999999991
2019-01-09,2837.45,1238.25,3594.3582229458852,1.381243027936684,-1.0,-352.0,-494.0,6784.850000000171,37499.80000000008
2019-01-10,2819.5,1219.55,3564.9774264434923,1.151289037911598,-1.0,-355.0,-501.0,15556.199999999959,53056.000000000044
2019-01-11,2799.25,1223.2,3546.95857121535,1.0102612868409877,-1.0,-357.0,-500.0,5360.099999999955,58416.1
2019-01-14,2767.0,1211.75,3507.70950062966,0.7030715077885195,-1.0,-361.0,-504.0,17238.250000000022,75654.35000000002
2019-01-15,2810.95,1213.4,3552.6681003210474,1.0549479242135513,-1.0,-356.0,-504.0,-16697.54999999998,58956.80000000004
2019-01-16,2779.85,1202.75,3515.0580477675458,0.7605862091039395,-1.0,-360.0,-508.0,16439.20000000001,75396.00000000006
2019-01-17,2803.6,1219.95,3549.3219354595863,1.0287585742715897,-1.0,-357.0,-501.0,-17287.600000000024,58108.40000000004
2019-01-18,2798.75,1240.2,3556.8502043993435,1.0876798999932429,-1.0,-357.0,-493.0,-8413.800000000032,49694.600000000006
2019-01-21,2694.25,1267.6,3469.09907200178,0.40088017274977406,0.0,0.0,0.0,22798.30000000007,72492.90000000008
2019-01-22,2724.9,1291.75,3514.5113038484533,0.7563070213117695,0.0,0.0,0.0,0.0,72492.90000000008
2019-01-23,2695.95,1276.5,3476.2393976098706,0.45676519150769074,0.0,0.0,0.0,-0.0,72492.90000000008
2019-01-24,2690.2,1267.75,3465.140762882815,0.3698997677228209,0.0,0.0,0.0,-0.0,72492.90000000008
2019-01-25,2570.15,1266.15,3344.1127268184396,-0.5773475199957552,0.0,0.0,0.0,-0.0,72492.90000000008
2019-01-28,2498.6,1260.45,3269.0784733391,-1.1646163496451651,0.0,0.0,0.0,-0.0,72492.90000000008
2019-01-29,2533.3,1251.4,3298.2464568499745,-0.936327978063231,0.0,0.0,0.0,0.0,72492.90000000008
2019-01-30,2511.0,1222.2,3258.097298675115,-1.2505624515127618,0.0,0.0,0.0,-0.0,72492.90000000008
2019-01-31,2513.95,1255.75,3281.555492399996,-1.0669627575637382,0.0,0.0,0.0,0.0,72492.90000000008
2019-02-01,2707.25,1255.7,3474.8249287729845,0.4456946014785335,0.0,0.0,0.0,0.0,72492.90000000008
2019-02-04,2680.15,1272.2,3457.8109256868606,0.31253150307054217,0.0,0.0,0.0,0.0,72492.90000000008
2019-02-05,2754.55,1279.15,3536.4592698414936,0.9280866513372336,0.0,0.0,0.0,0.0,72492.90000000008
2019-02-06,2780.05,1279.5,3562.173215230576,1.1293413838638018,0.0,0.0,0.0,0.0,72492.90000000008
2019-02-07,2839.05,1284.55,3624.260141558762,1.6152756721461883,-1.0,-352.0,-476.0,-1000.0,71492.90000000008
2019-02-08,2838.85,1299.4,3633.1375387812504,1.6847561885162121,-1.0,-352.0,-470.0,-6998.199999999969,64494.70000000011
2019-02-11,2789.05,1301.55,3584.6517747427556,1.3052737977253897,-1.0,-359.0,-470.0,16519.09999999997,81013.80000000008
2019-02-12,2699.55,1298.65,3493.3790843760744,0.5909119754230865,-1.0,-370.0,-471.0,33493.49999999994,114507.30000000002
2019-02-13,2651.45,1298.3,3445.0651389869918,0.21277435362073738,0.0,0.0,0.0,16961.8500000002,131469.15000000023
2019-02-14,2676.2,1286.8,3462.78550477429,0.35146592439423174,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-15,2596.45,1283.65,3381.1099962725502,-0.2877818599799329,0.0,0.0,0.0,-0.0,131469.15000000023
2019-02-18,2583.55,1277.05,3364.175597507,-0.42032192112146793,0.0,0.0,0.0,-0.0,131469.15000000023
2019-02-19,2536.85,1280.45,3319.5539241437987,-0.7695613241658521,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-20,2523.75,1289.75,3312.1387587679833,-0.8275974248796545,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-21,2541.25,1289.15,3329.2719952438424,-0.6935011253002248,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-22,2579.85,1237.9,3336.544277556803,-0.6365833240990911,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-25,2612.5,1240.95,3371.0586588045194,-0.36645042690166657,0.0,0.0,0.0,0.0,131469.15000000023
2019-02-26,2589.05,1236.15,3344.674550611392,-0.5729503069089713,0.0,0.0,0.0,-0.0,131469.15000000023
2019-02-27,2578.55,1216.15,3321.949099806694,-0.7508150590518718,0.0,0.0,0.0,-0.0,131469.15000000023
2019-02-28,2528.1,1213.1,3269.634718558977,-1.1602627982452682,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-01,2575.6,1225.95,3324.9895707009955,-0.7270182769039533,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-05,2695.65,1240.45,3453.903022534402,0.281945609237942,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-06,2665.85,1241.3,3424.6226041936015,0.052777246612972596,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-07,2630.1,1237.2,3386.3663867786386,-0.24664179184370835,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-08,2640.35,1238.9,3397.655550097038,-0.15828516240722043,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-11,2714.75,1249.55,3478.56560265054,0.474971645872357,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-12,2708.45,1263.35,3480.7011637057813,0.49168599143323877,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-13,2703.65,1261.25,3474.6174913712885,0.44407105603800845,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-14,2651.7,1268.95,3427.374289931097,0.07431380075576575,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-15,2635.85,1325.15,3445.8778066922996,0.2191348408656916,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-18,2569.5,1343.65,3390.8363486866456,-0.21165684594809114,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-19,2514.05,1347.75,3337.8925661016087,-0.626030705807823,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-20,2509.15,1351.6,3335.345965381513,-0.6459621258610226,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-22,2503.3,1336.25,3320.112931888907,-0.7651861513745996,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-25,2475.7,1308.65,3275.641809778423,-1.1132472384647918,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-26,2474.45,1342.95,3295.358457908481,-0.9589314115586637,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-27,2443.2,1332.85,3257.934605252108,-1.2518358003060177,0.0,0.0,0.0,-0.0,131469.15000000023
2019-03-28,2425.75,1340.75,3245.313658319964,-1.3506158692774315,0.0,0.0,0.0,0.0,131469.15000000023
2019-03-29,2453.15,1334.5,3268.893204943496,-1.1660663854463122,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-01,2458.5,1339.4,3277.238440390647,-1.1007509271463691,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-02,2469.95,1339.45,3288.7190040176583,-1.0108962694091945,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-03,2480.45,1334.2,3296.0098231814254,-0.9538333862731622,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-04,2537.2,1322.9,3345.8524434767705,-0.5637313204804109,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-05,2518.4,1335.95,3335.0295501268365,-0.6484386057043018,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-08,2486.85,1343.25,3307.9418396705514,-0.8604453530217094,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-09,2523.65,1341.45,3343.641549098129,-0.5810352755944682,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-10,2494.4,1349.9,3319.5568020631135,-0.7695387996223336,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-11,2501.1,1343.2,3322.1612760435396,-0.749154424281566,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-12,2539.9,1343.45,3361.1140941785984,-0.4442833173274453,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-15,2600.7,1373.85,3440.49677940174,0.17701928093533623,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-16,2639.65,1386.4,3487.118249781688,0.5419104483287149,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-18,2641.55,1369.65,3478.7794347327535,0.4766452404087204,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-22,2589.5,1356.7,3418.813455336711,0.007310917673153422,0.0,0.0,0.0,-0.0,131469.15000000023
2019-04-23,2538.05,1355.35,3366.5382374073943,-0.4018303028958055,0.0,0.0,0.0,-0.0,131469.15000000023
2019-04-24,2511.9,1366.75,3347.3567443660722,-0.5519576440361715,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-25,2512.25,1360.4,3343.82516373558,-0.5795981832234196,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-26,2504.0,1379.25,3347.0976511190083,-0.5539854830685833,0.0,0.0,0.0,0.0,131469.15000000023
2019-04-30,2411.85,1386.55,3259.4099406627233,-1.2402888272936077,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-02,2451.7,1406.35,3311.3631369593745,-0.8336679658748768,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-03,2465.4,1417.8,3332.0622075450647,-0.6716630362058438,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-06,2431.3,1410.4,3293.4387907473265,-0.9739560254486115,0.0,0.0,0.0,-0.0,131469.15000000023
2019-05-07,2427.35,1408.15,3288.1134275317972,-1.0156359206701053,0.0,0.0,0.0,-0.0,131469.15000000023
2019-05-08,2399.7,1402.2,3256.8263559173997,-1.2605097093485484,0.0,0.0,0.0,-0.0,131469.15000000023
2019-05-09,2437.75,1385.5,3284.6681044954767,-1.042601349570671,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-10,2407.3,1398.15,3261.9507021294485,-1.2204031091876384,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-13,2410.75,1389.35,3260.021503775381,-1.2355023206413343,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-14,2409.75,1382.95,3255.1093595178777,-1.2739480847478213,0.0,0.0,0.0,-0.0,131469.15000000023
2019-05-15,2393.4,1395.8,3246.6142116598962,-1.340436858993162,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-16,2420.3,1413.15,3284.1197902329723,-1.0468928279327459,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-17,2522.55,1460.0,3415.007908742978,-0.022473864484945833,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-20,2613.45,1502.55,3531.9175553299733,0.8925401210246924,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-21,2557.2,1487.9,3466.7124126155322,0.3822005617782415,0.0,0.0,0.0,-0.0,131469.15000000023
2019-05-22,2599.65,1495.25,3513.655265786259,0.749607088313054,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-23,2643.5,1499.75,3560.255992217316,1.1143358995287829,0.0,0.0,0.0,0.0,131469.15000000023
2019-05-24,2728.45,1511.7,3652.510699073123,1.8363836472254673,-1.0,-367.0,-404.0,-1000.0,130469.15000000023
2019-05-27,2721.2,1529.4,3656.080223035281,1.8643211565956295,-1.0,-367.0,-400.0,-4490.050000000019,125979.10000000021
2019-05-28,2643.1,1511.0,3566.7328082949584,1.165027843826182,-1.0,-378.0,-405.0,36022.7,162001.80000000022
2019-05-29,2625.5,1513.9,3550.90549866164,1.0411526111977005,-1.0,-381.0,-404.0,5478.299999999928,167480.10000000015
2019-05-30,2615.2,1535.35,3553.7172946496785,1.0631596288268268,-1.0,-382.0,-398.0,-4741.499999999857,162738.6000000003
2019-05-31,2580.25,1522.15,3510.698497118578,0.7264654164166157,-1.0,-388.0,-402.0,18604.499999999858,181343.10000000015
2019-06-03,2740.25,1531.25,3676.2610772347157,2.022270174243825,-1.0,-365.0,-399.0,-65738.19999999997,115604.90000000018
2019-06-04,2652.7,1531.35,3588.772204488739,1.3375230684566917,-1.0,-377.0,-399.0,31915.8500000001,147520.7500000003
2019-06-06,2688.75,1514.25,3614.369444050722,1.5378643822269475,-1.0,-372.0,-404.0,-6767.950000000106,140752.8000000002
2019-06-07,2662.8,1511.8,3586.921826327147,1.3230407571524774,-1.0,-376.0,-404.0,10643.19999999995,151396.00000000015
2019-06-10,2645.0,1502.6,3563.4981189569853,1.1397109767460831,-1.0,-378.0,-407.0,10409.600000000086,161805.60000000024
2019-06-11,2676.15,1507.7,3597.765608912184,1.4079115356621985,-1.0,-374.0,-405.0,-13850.400000000089,147955.20000000016
