date,price_a,price_b,spread,zscore,position,quantity_a,quantity_b,daily_pnl,cumulative_pnl,bh_pnl_a,bh_pnl_b
2017-01-02,487.05,88.65,786.1098496404807,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-03,481.1,87.8,777.2923835130762,,0.0,0.0,0.0,-0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-04,486.65,89.4,788.2399668117199,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-05,502.15,90.3,806.776107417207,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-06,497.75,88.35,795.797802771985,,0.0,0.0,0.0,-0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-09,500.15,88.7,799.3785241185633,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-10,516.25,89.55,818.3459902459678,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-11,519.25,89.5,821.1773157678851,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-12,518.25,90.8,824.5628521980332,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-13,514.85,91.1,822.174899066529,,0.0,0.0,0.0,0.0,0.0,-56667.69325531258,166384.65877044556
2017-01-16,526.4,91.1,833.7248990665289,2.2772489718126345,-1.0,-434.0,-8467.0,-1000.0,-1000.0,-56667.69325531258,166384.65877044556
2017-01-17,523.7,90.7,829.675503241868,1.929152837064439,-1.0,-437.0,-8504.0,4558.5999999998985,3558.5999999998985,-56667.69325531258,166384.65877044556
2017-01-18,522.45,90.8,828.7628521980332,1.7557364702196643,-1.0,-438.0,-8495.0,-304.1499999999518,3254.4499999999466,-56667.69325531258,166384.65877044556
2017-01-19,531.45,90.05,835.232735026794,1.8706582414726738,-1.0,-430.0,-8566.0,2429.2500000000005,5683.699999999947,-56667.69325531258,166384.65877044556
2017-01-20,523.2,89.85,826.3080371144636,1.4077874874929956,-1.0,-437.0,-8585.0,5260.700000000024,10944.399999999972,-56667.69325531258,166384.65877044556
2017-01-23,532.7,90.2,836.9887584610418,1.6705497950659414,-1.0,-429.0,-8552.0,-7156.250000000074,3788.1499999998987,-56667.69325531258,166384.65877044556
2017-01-24,541.55,90.5,846.8508053295375,1.8929772129644906,-1.0,-422.0,-8523.0,-6362.249999999936,-2574.1000000000377,-56667.69325531258,166384.65877044556
2017-01-25,548.9,89.05,849.3092454651415,1.8052130093911043,-1.0,-417.0,-8662.0,9256.650000000014,6682.5499999999765,-56667.69325531258,166384.65877044556
2017-01-27,541.95,87.5,837.1303366445804,1.274122757463353,-1.0,-422.0,-8815.0,16324.249999999945,23006.799999999923,-56667.69325531258,166384.65877044556
2017-01-30,532.3,87.55,827.6490111226631,0.8976817982076025,-1.0,-430.0,-8810.0,3631.550000000064,26638.349999999988,-56667.69325531258,166384.65877044556
2017-01-31,523.55,86.1,814.0074512582671,0.41457284176567427,-1.0,-437.0,-8959.0,16537.000000000025,43175.35000000001,-56667.69325531258,166384.65877044556
2017-02-01,542.25,85.7,831.3580554336063,0.9217906844930546,-1.0,-422.0,-9001.0,-4588.3000000000975,38587.049999999916,-56667.69325531258,166384.65877044556
2017-02-02,531.5,85.65,820.4393809555236,0.5131294443286069,-1.0,-430.0,-9006.0,4986.549999999975,43573.59999999989,-56667.69325531258,166384.65877044556
2017-02-03,522.6,86.05,812.8887767801846,0.21607518761209077,-1.0,-438.0,-8964.0,224.6000000000672,43798.19999999995,-56667.69325531258,166384.65877044556
2017-02-06,525.85,86.7,818.3315449952586,0.35305694126448905,-1.0,-435.0,-8897.0,-7250.10000000005,36548.099999999904,-56667.69325531258,166384.65877044556
2017-02-07,506.8,86.2,797.5948002144324,-0.45115574503823996,0.0,0.0,0.0,11735.250000000005,48283.34999999991,-56667.69325531258,166384.65877044556
2017-02-08,513.05,86.55,805.0255215610107,-0.26779788915670866,0.0,0.0,0.0,0.0,48283.34999999991,-56667.69325531258,166384.65877044556
2017-02-09,512.85,87.6,808.3676856007457,-0.20642903222811726,0.0,0.0,0.0,0.0,48283.34999999991,-56667.69325531258,166384.65877044556
2017-02-10,509.55,88.2,807.0917793377371,-0.36264744713675495,0.0,0.0,0.0,0.0,48283.34999999991,-56667.69325531258,166384.65877044556
2017-02-13,505.3,89.2,806.2152688993895,-0.5009336193050558,0.0,0.0,0.0,0.0,48283.34999999991,-56667.69325531258,166384.65877044556
2017-02-14,482.05,89.6,784.3146647240503,-1.837243459477105,1.0,474.0,8609.0,-1000.0,47283.34999999991,-56667.69325531258,166384.65877044556
2017-02-15,436.45,89.25,737.533943377472,-4.428578931415588,1.0,524.0,8643.0,-24627.549999999963,22655.79999999995,-56667.69325531258,166384.65877044556
2017-02-16,446.0,90.4,750.9634563733723,-2.94320414642063,1.0,513.0,8533.0,14943.650000000056,37599.450000000004,-56667.69325531258,166384.65877044556
2017-02-17,452.95,89.35,754.3712923336373,-2.4516131037291466,1.0,505.0,8633.0,-5394.300000000103,32205.1499999999,-56667.69325531258,166384.65877044556
2017-02-20,455.45,89.4,757.03996681172,-2.07477060021976,1.0,502.0,8628.0,1694.150000000098,33899.299999999996,-56667.69325531258,166384.65877044556
2017-02-21,458.65,89.45,760.4086412898025,-1.7865660657112652,1.0,499.0,8623.0,2037.7999999999697,35937.09999999996,-56667.69325531258,166384.65877044556
2017-02-22,460.05,89.2,760.9652688993895,-1.640138494582826,1.0,497.0,8647.0,-1457.149999999983,34479.94999999998,-56667.69325531258,166384.65877044556
2017-02-23,462.35,91.35,770.518271456942,-1.206829731644682,1.0,495.0,8444.0,19734.149999999932,54214.09999999992,-56667.69325531258,166384.65877044556
2017-02-27,457.8,92.05,768.3297141500987,-1.1983610945832202,1.0,499.0,8380.0,3658.5500000000184,57872.649999999936,-56667.69325531258,166384.65877044556
2017-02-28,456.75,91.9,766.7736907158508,-1.168161029772231,1.0,501.0,8393.0,-1780.9499999999343,56091.700000000004,-56667.69325531258,166384.65877044556
