date,pnl_1,pnl_2,pnl_3,pnl_4,pnl_5,yearly_pnl,cumulative_pnl,year
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-01-03,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2017
2017-01-04,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2017
2017-01-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-01-06,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2017
2017-01-09,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,2017
2017-01-10,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,2017
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
2017-01-13,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2017
2017-01-16,0.0,0.0,0.0,-1000.0,-1000.0,-2000.0,-2000.0,2017
2017-01-17,0.0,0.0,0.0,4558.5999999998985,-11553.349999999988,-6994.750000000089,-8994.75000000009,2017
2017-01-18,0.0,0.0,0.0,-304.1499999999518,2379.0000000000246,2074.8500000000727,-6919.900000000016,2017
2017-01-19,0.0,0.0,0.0,2429.2500000000005,5604.9499999999125,8034.199999999913,1114.2999999998974,2017
2017-01-20,0.0,0.0,0.0,5260.700000000024,26077.150000000074,31337.8500000001,32452.149999999998,2017
2017-01-23,-1000.0,0.0,-0.0,-7156.250000000074,-0.0,-8156.250000000074,24295.899999999925,2017
2017-01-24,11221.45000000001,-1000.0,0.0,-6362.249999999936,0.0,3859.2000000000735,28155.1,2017
2017-01-25,-787.6999999999953,22393.900000000023,-1000.0,9256.650000000014,0.0,29862.850000000042,58017.95000000004,2017
2017-01-27,12825.250000000004,-7701.350000000066,7320.050000000032,16324.249999999945,0.0,28768.199999999917,86786.14999999997,2017
2017-01-30,-822.2500000000749,-27722.04999999999,751.4999999999736,3631.550000000064,0.0,-24161.250000000025,62624.899999999936,2017
2017-01-31,-1107.4999999999345,31859.549999999974,-5638.10000000005,16537.000000000025,0.0,41650.95000000001,104275.84999999995,2017
2017-02-01,-1212.950000000037,-15495.349999999986,1903.0000000000528,-4588.3000000000975,0.0,-19393.60000000007,84882.24999999988,2017
2017-02-02,5917.300000000051,-11144.249999999987,-5918.600000000028,4986.549999999975,0.0,-6158.999999999988,78723.2499999999,2017
2017-02-03,18361.749999999935,1447.6500000000124,-13157.24999999997,224.6000000000672,0.0,6876.750000000044,85599.99999999994,2017
2017-02-06,0.0,359.4000000000418,4915.949999999957,-7250.10000000005,-1000.0,-2974.750000000052,82625.24999999988,2017
2017-02-07,0.0,1040.74999999996,-83.44999999990796,11735.250000000005,6952.099999999987,19644.650000000045,102269.89999999994,2017
2017-02-08,-0.0,-18007.69999999999,-3704.900000000102,0.0,5672.299999999965,-16040.300000000128,86229.5999999998,2017
2017-02-09,-0.0,2035.9499999999978,24504.05000000006,0.0,691.0000000000796,27231.00000000014,113460.59999999995,2017
2017-02-10,0.0,-14550.950000000037,17909.999999999905,0.0,-3545.4499999999734,-186.40000000010514,113274.19999999984,2017
2017-02-13,0.0,14190.75,0.0,0.0,-8891.000000000111,5299.749999999889,118573.94999999972,2017
2017-02-14,0.0,-7412.55,-1000.0,-1000.0,1702.9500000000576,-7709.599999999942,110864.34999999977,2017
2017-02-15,0.0,-1160.4000000000124,3759.9000000000824,-24627.549999999963,-3503.9500000000135,-25531.999999999905,85332.34999999986,2017
2017-02-16,0.0,-6104.59999999996,6184.350000000011,14943.650000000056,-3365.999999999968,11657.40000000014,96989.75,2017
2017-02-17,-0.0,-4769.0,10566.899999999972,-5394.300000000103,2902.949999999983,3306.5499999998524,100296.29999999986,2017
2017-02-20,-1000.0,-7284.350000000073,760.7500000000077,1694.150000000098,8917.24999999994,3087.799999999972,103384.09999999983,2017
2017-02-21,31275.90000000003,-6111.7999999999165,0.0,2037.7999999999697,-1000.0,26201.900000000085,129585.99999999991,2017
2017-02-22,-1000.0,9266.55000000005,-0.0,-1457.149999999983,-21322.699999999888,-14513.299999999821,115072.7000000001,2017
2017-02-23,-1177.0500000000436,20360.599999999955,0.0,19734.149999999932,-6010.30000000006,32907.39999999978,147980.0999999999,2017
2017-02-27,9017.500000000035,-2504.649999999989,0.0,3658.5500000000184,17403.2,27574.600000000064,175554.69999999995,2017
2017-02-28,7341.849999999993,14763.200000000013,0.0,-1780.9499999999343,4102.9999999999945,24427.100000000064,199981.80000000002,2017
2017-03-01,-10227.15000000001,0.0,0.0,-4076.950000000101,-3611.099999999982,-17915.20000000009,182066.59999999992,2017
2017-03-02,4037.849999999962,0.0,0.0,8754.650000000096,960.1999999999789,13752.700000000037,195819.29999999996,2017
2017-03-03,-6401.849999999942,0.0,-0.0,4993.449999999904,-11070.899999999961,-12479.3,183339.99999999997,2017
2017-03-06,-2914.5,-0.0,0.0,2069.650000000083,1284.1500000000187,439.3000000001016,183779.30000000008,2017
2017-03-07,7138.549999999943,0.0,-0.0,3843.449999999928,4345.999999999944,15327.999999999814,199107.2999999999,2017
2017-03-08,8361.900000000094,-0.0,0.0,-2736.9999999999764,5190.749999999984,10815.650000000101,209922.95,2017
2017-03-09,-4662.250000000056,0.0,0.0,-14208.799999999997,-1741.599999999964,-20612.650000000016,189310.3,2017
2017-03-10,-1559.0000000000186,-0.0,0.0,4969.5,-1315.2999999999824,2095.199999999999,191405.5,2017
2017-03-14,12034.15000000002,0.0,-1000.0,22064.050000000014,9631.599999999948,42729.79999999998,234135.3,2017
2017-03-15,1475.0500000000236,0.0,-137.60000000003126,0.0,3289.300000000058,4626.75000000005,238762.05000000005,2017
2017-03-16,-2323.949999999969,0.0,-341.5999999998927,0.0,807.2999999999952,-1858.2499999998663,236903.8000000002,2017
2017-03-17,-8919.600000000037,0.0,6728.30000000001,0.0,-11768.400000000052,-13959.700000000079,222944.10000000012,2017
2017-03-20,16489.599999999966,0.0,-478.3500000000156,-0.0,14484.49999999995,30495.7499999999,253439.85000000003,2017
2017-03-21,-0.0,0.0,1611.049999999931,0.0,0.0,1611.049999999931,255050.89999999997,2017
2017-03-22,0.0,-0.0,-4864.800000000034,0.0,0.0,-4864.800000000034,250186.09999999992,2017
2017-03-23,0.0,0.0,3502.200000000051,0.0,0.0,3502.200000000051,253688.29999999996,2017
2017-03-24,0.0,-0.0,-2886.800000000051,0.0,0.0,-2886.800000000051,250801.4999999999,2017
2017-03-27,0.0,0.0,-1636.7999999999502,-0.0,-1000.0,-2636.79999999995,248164.69999999995,2017
2017-03-28,0.0,0.0,-11542.999999999965,0.0,14394.449999999988,2851.4500000000226,251016.14999999997,2017
2017-03-29,0.0,0.0,2974.200000000008,0.0,-7991.099999999975,-5016.899999999967,245999.25,2017
