Date,Price_A,Price_B,Spread,ZScore,Position,Quantity_A,Quantity_B,Daily_PnL,Cumulative_PnL
2017-01-02,447.75,258.6,383.0713276707704,-2.0456655108508697,0.0,0.0,-0.0,0.0,0.0
2017-01-03,455.25,259.6,390.32121679556076,-1.6444976568671112,1.0,2197.0,-963.0,-1000.0,-1000.0
2017-01-04,453.1,254.3,389.4968044341722,-1.6901159735231606,1.0,2207.0,-984.0,380.3500000000613,-619.6499999999387
2017-01-05,458.05,256.75,393.8340327899084,-1.4501182905574201,1.0,2183.0,-974.0,8513.849999999988,7894.200000000049
2017-01-06,455.2,256.2,391.12159377127375,-1.6002093224942628,1.0,2197.0,-976.0,-5685.850000000039,2208.3500000000104
2017-01-09,452.75,256.8,388.5215272461479,-1.744082296293694,1.0,2209.0,-974.0,-5968.249999999997,-3759.899999999987
2017-01-10,447.35,259.7,382.3962057080398,-2.0830229413307144,1.0,2235.0,-963.0,-14753.199999999928,-18513.099999999915
2017-01-11,453.6,258.8,388.8713054957285,-1.7247275465397105,1.0,2205.0,-966.0,14835.449999999975,-3677.6499999999396
2017-01-12,455.2,258.15,390.6338775646148,-1.627196778524375,1.0,2197.0,-969.0,4155.899999999958,478.2500000000182
2017-01-13,472.8,259.85,407.8086890767583,-0.6768398615692616,1.0,2115.0,-963.0,37019.90000000001,37498.15000000002
2017-01-16,477.25,256.5,413.0965605087108,-0.384238968233564,0.0,0.0,-0.0,11637.799999999996,49135.95000000002
2017-01-17,487.2,248.1,425.1474918604723,0.2825914047111483,0.0,0.0,-0.0,0.0,49135.95000000002
2017-01-18,488.5,246.05,426.96021915465224,0.3828974791830078,0.0,0.0,-0.0,0.0,49135.95000000002
2017-01-19,483.8,246.3,422.19769143584983,0.11936613524050631,0.0,0.0,-0.0,-0.0,49135.95000000002
2017-01-20,450.75,244.45,389.61039655498774,-1.683830428109615,1.0,2219.0,-1023.0,-1000.0,48135.95000000002
2017-01-23,445.0,242.1,384.44815711173055,-1.9694795578487805,1.0,2247.0,-1033.0,-10355.200000000006,37780.750000000015
2017-01-24,451.25,244.8,390.02285774866436,-1.6610071588056705,1.0,2216.0,-1022.0,11254.649999999983,49035.399999999994
2017-01-25,463.55,242.4,402.92312384916767,-0.9471794052663365,1.0,2157.0,-1032.0,29709.60000000003,78745.00000000003
2017-01-27,472.85,244.3,411.7479131862692,-0.4588654822135943,0.0,0.0,-0.0,17099.300000000017,95844.30000000005
