Date,Price_A,Price_B,Spread,ZScore,Position,Quantity_A,Quantity_B,Daily_PnL,Cumulative_PnL
2015-01-01,618.53,211.6,342.3665432111137,0.03590164789723402,0.0,0.0,-0.0,0.0,0.0
2015-01-02,612.33,211.0,336.9496153948252,-0.1933912985029684,0.0,0.0,-0.0,0.0,0.0
2015-01-05,609.23,208.7,336.8513920990522,-0.1975489889239489,0.0,0.0,-0.0,0.0,0.0
2015-01-06,605.83,199.25,345.7847789925067,0.18059202967588728,0.0,0.0,-0.0,0.0,0.0
2015-01-07,612.08,203.6,346.3575056605991,0.20483495660099701,0.0,0.0,-0.0,0.0,0.0
2015-01-08,618.8,200.7,356.86235454853744,0.6494943345165426,0.0,0.0,-0.0,0.0,0.0
2015-01-09,619.1,205.0,351.5503372319391,0.4246421409559764,0.0,0.0,-0.0,0.0,0.0
2015-01-12,616.5,202.6,352.0826259667847,0.44717337203152724,0.0,0.0,-0.0,0.0,0.0
2015-01-13,624.4,200.9,362.2013304873003,0.8754876586434813,0.0,0.0,-0.0,0.0,0.0
2015-01-14,618.48,199.0,358.7610590690531,0.729864531169949,0.0,0.0,-0.0,0.0,0.0
2015-01-15,639.05,205.95,370.2604729410627,1.216622815203172,0.0,0.0,-0.0,0.0,0.0
2015-01-16,652.3,207.25,381.81381654302135,1.7056638888725064,-1.0,-1533.0,6297.0,-1000.0,-1000.0
2015-01-19,666.1,209.6,392.5467838234851,2.159979282176137,-1.0,-1501.0,6227.0,-6357.450000000139,-7357.450000000139
2015-01-20,662.63,215.2,381.76811010884535,1.7037291828330152,-1.0,-1509.0,6065.0,40079.67000000001,32722.219999999874
2015-01-21,662.53,216.1,380.49350183327823,1.649776334110894,-1.0,-1509.0,6039.0,5609.400000000069,38331.619999999944
2015-01-22,664.98,210.6,390.1216635172994,2.0573264503056037,-1.0,-1504.0,6197.0,-36911.55000000007,1420.069999999876
2015-01-23,680.95,211.35,405.1128232876602,2.6918867232644117,-1.0,-1469.0,6175.0,-19371.13000000004,-17951.060000000165
2015-01-27,662.23,211.9,385.67500711925805,1.8691040885325072,-1.0,-1510.0,6159.0,30895.93000000011,12944.869999999944
2015-01-28,658.15,216.1,376.11350183327824,1.4643754686585289,-1.0,-1519.0,6039.0,32028.59999999999,44973.469999999936
2015-01-29,648.4,221.5,359.31585217987566,0.7533483491821671,-1.0,-1542.0,5892.0,47420.850000000035,92394.31999999998
2015-01-30,632.55,218.1,347.90326122090687,0.27026518917151504,0.0,0.0,-0.0,3407.899999999998,95802.21999999997
2015-02-02,620.6,216.4,338.1719657414226,-0.14165047381229295,0.0,0.0,-0.0,0.0,95802.21999999997
2015-02-03,599.6,223.4,308.0361235981229,-1.4172694725574133,0.0,0.0,-0.0,-0.0,95802.21999999997
2015-02-04,605.48,221.3,316.6568762411128,-1.0523619381142417,0.0,0.0,-0.0,0.0,95802.21999999997
2015-02-05,589.85,220.1,302.59302060853565,-1.6476703869445906,1.0,1695.0,-5930.0,-1000.0,94802.21999999997
2015-02-06,574.88,216.8,291.92991761894825,-2.0990284971448667,1.0,1739.0,-6020.0,-5805.150000000147,88997.06999999983
2015-02-09,556.7,213.7,277.7957905681239,-2.6973114623586856,1.0,1796.0,-6107.0,-12953.019999999775,76044.05000000006
2015-02-10,570.1,210.2,295.7637116397737,-1.9367479653121857,1.0,1754.0,-6209.0,45440.89999999996,121484.95000000001
2015-02-11,566.7,214.6,286.6211822925568,-2.323741767457771,1.0,1765.0,-6082.0,-33283.19999999999,88201.75000000003
2015-02-12,567.23,216.65,284.47568566487615,-2.414558418507343,1.0,1763.0,-6024.0,-11532.650000000118,76669.09999999992
2015-02-13,596.28,218.65,310.91544505250477,-1.295390776311304,1.0,1677.0,-5969.0,39167.14999999992,115836.24999999984
2015-02-16,605.23,215.1,324.4986221394639,-0.7204289526777498,1.0,1652.0,-6068.0,36199.100000000144,152035.34999999998
2015-02-18,614.1,214.9,333.6296462007011,-0.3339221573764388,0.0,0.0,-0.0,14866.83999999994,166902.18999999992
2015-02-19,624.95,214.95,344.4143901853918,0.12258489021348304,0.0,0.0,-0.0,0.0,166902.18999999992
2015-02-20,626.0,208.05,354.46972029807284,0.5482166037523627,0.0,0.0,-0.0,0.0,166902.18999999992
2015-02-23,630.63,202.9,365.821089874929,1.0287083260397556,0.0,0.0,-0.0,0.0,166902.18999999992
2015-02-24,629.35,200.5,367.6733786097746,1.1071137905393091,0.0,0.0,-0.0,0.0,166902.18999999992
2015-02-25,633.55,200.9,371.3513304873003,1.2627976857871206,0.0,0.0,-0.0,0.0,166902.18999999992
