date,price_a,price_b,spread,zscore,position,quantity_a,quantity_b,daily_pnl,cumulative_pnl,bh_pnl_a,bh_pnl_b
2019-01-01,313.6,363.75,59.354131987227646,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-02,306.9,364.6,52.06001793139018,,0.0,0.0,-0.0,-0.0,0.0,213329.081632653,240756.0137457044
2019-01-03,307.7,363.25,53.80361084360254,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-04,316.5,365.2,61.240643303740285,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-07,318.95,367.7,61.94324902186554,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-08,323.2,380.15,57.49122549812944,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-09,328.35,382.25,61.17341430135468,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-10,331.1,379.5,65.8455480114169,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-11,328.9,378.55,64.3095578385292,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-14,325.5,373.35,64.54413794482866,,0.0,0.0,-0.0,0.0,0.0,213329.081632653,240756.0137457044
2019-01-15,331.55,372.75,71.01351257247865,2.29753108177042,-1.0,-1775.0,1104.0,-1000.0,-1000.0,213329.081632653,240756.0137457044
2019-01-16,327.8,375.3,65.4811704049664,1.172120633024229,-1.0,-1796.0,1096.0,9471.450000000012,8471.450000000012,213329.081632653,240756.0137457044
2019-01-17,325.95,374.6,64.12044080389131,0.9042917513826108,-1.0,-1806.0,1098.0,2555.4000000000538,11026.850000000066,213329.081632653,240756.0137457044
2019-01-18,305.4,372.0,45.38773085704099,-2.287150469189326,0.0,0.0,-0.0,33258.49999999999,44285.35000000006,213329.081632653,240756.0137457044
2019-01-21,305.6,371.7,45.797418170866024,-2.002567914282532,1.0,1926.0,-1107.0,-1000.0,43285.35000000006,213329.081632653,240756.0137457044
2019-01-22,299.25,369.05,41.2996561096532,-2.5465200054516575,1.0,1967.0,-1115.0,-9296.550000000068,33988.79999999999,213329.081632653,240756.0137457044
2019-01-23,298.1,367.4,41.30293633569056,-2.3658874975547413,1.0,1974.0,-1120.0,-422.2999999999174,33566.50000000007,213329.081632653,240756.0137457044
2019-01-24,296.1,364.8,41.12022638884025,-2.2830051586752114,1.0,1988.0,-1128.0,-1036.0000000000382,32530.500000000036,213329.081632653,240756.0137457044
2019-01-25,301.85,357.2,52.18230500573944,-0.6709050172491421,1.0,1950.0,-1152.0,20003.800000000025,52534.30000000006,213329.081632653,240756.0137457044
2019-01-28,299.55,343.55,59.42307778477539,0.23593585127647151,0.0,0.0,-0.0,10239.79999999995,62774.10000000001,213329.081632653,240756.0137457044
2019-01-29,302.2,346.85,59.766517332700715,0.31998535985506515,0.0,0.0,-0.0,0.0,62774.10000000001,213329.081632653,240756.0137457044
2019-01-30,298.1,365.9,42.351372904815406,-1.9064548618500232,1.0,1974.0,-1124.0,-1000.0,61774.10000000001,213329.081632653,240756.0137457044
2019-01-31,300.75,364.45,46.01486158830269,-1.2943093590127157,1.0,1957.0,-1129.0,6860.899999999942,68634.99999999996,213329.081632653,240756.0137457044
2019-02-01,306.1,354.65,58.21464717325165,0.2305044594533421,0.0,0.0,-0.0,20534.15000000006,89169.15000000002,213329.081632653,240756.0137457044
2019-02-04,300.9,354.55,53.08454294452656,-0.37664109398912454,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-05,302.5,352.65,56.0125625987514,-0.025307335657832955,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-06,303.05,359.3,51.914493808964636,-0.5041207562405122,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-07,305.4,358.65,54.71881632225205,-0.12206792433643113,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-08,307.5,355.1,59.30011620251415,0.4627333608690792,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-11,306.45,350.05,61.77985265190108,0.7594642785007333,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-12,305.5,344.3,64.84885950021297,1.0935665144634708,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-13,304.85,339.75,67.379117093225,1.3522430849521545,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-14,295.25,343.95,54.84349469967543,-0.18235778528524546,0.0,0.0,-0.0,-0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-15,299.0,342.15,59.851618582625264,0.3901133720945808,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-18,296.95,338.75,60.17807480597486,0.4341668663046043,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-19,298.1,343.25,58.182765098600385,0.21141677058327601,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-20,303.3,345.2,62.01979755873808,0.6530880804781372,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-21,304.2,351.3,58.656155510963714,0.25968376324390485,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-22,308.05,352.05,61.98193722640133,0.6854985665349974,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-25,311.4,355.6,62.850637346139166,0.8034273543081417,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-26,309.65,348.2,66.27292442048838,1.2247241110848859,0.0,0.0,-0.0,0.0,89169.15000000002,213329.081632653,240756.0137457044
2019-02-27,314.25,345.55,72.7251623592756,2.078187889768926,-1.0,-1873.0,1191.0,-1000.0,88169.15000000002,213329.081632653,240756.0137457044
