date,pnl_1,pnl_2,pnl_3,pnl_4,pnl_5,yearly_pnl,cumulative_pnl,year
2019-01-01,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2019
2019-01-02,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2019-01-04,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2019
2019-01-07,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2019
2019-01-08,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2019
2019-01-09,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2019
2019-01-10,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2019
2019-01-11,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2019
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2019-01-15,-1000.0,-1000.0,0.0,-1000.0,0.0,-3000.0,-3000.0,2019
2019-01-16,9471.450000000012,-8478.550000000072,-1000.0,-491.899999999972,0.0,-499.0000000000324,-3499.0000000000323,2019
2019-01-17,2555.4000000000538,-10168.599999999997,5520.149999999977,-8557.100000000042,-0.0,-10650.150000000009,-14149.150000000041,2019
2019-01-18,33258.49999999999,-13892.300000000003,-11245.800000000023,12581.600000000039,-0.0,20702.000000000007,6552.849999999966,2019
2019-01-21,-1000.0,5741.150000000025,6380.900000000045,-2375.6500000000087,0.0,8746.400000000061,15299.250000000027,2019
2019-01-22,-9296.550000000068,9365.799999999952,-1037.9500000000235,-14979.299999999972,0.0,-15948.000000000113,-648.7500000000855,2019
2019-01-23,-422.2999999999174,11158.500000000064,-44.60000000004857,8105.099999999905,0.0,18796.7,18147.949999999917,2019
2019-01-24,-1036.0000000000382,7948.64999999998,3252.3000000000598,3950.700000000082,0.0,14115.650000000083,32263.6,2019
2019-01-25,20003.800000000025,13486.09999999995,-7178.90000000006,176.7499999999186,-0.0,26487.749999999833,58751.34999999983,2019
2019-01-28,10239.79999999995,103957.5,10257.499999999976,-16198.399999999967,-0.0,108256.39999999995,167007.74999999977,2019
2019-01-29,0.0,0.0,-2827.6499999999783,-3331.899999999934,-0.0,-6159.549999999912,160848.19999999987,2019
2019-01-30,-1000.0,-0.0,11168.650000000049,23741.75,0.0,33910.40000000005,194758.59999999992,2019
2019-01-31,6860.899999999942,0.0,-7766.350000000014,2716.1999999999616,0.0,1810.74999999989,196569.3499999998,2019
2019-02-01,20534.15000000006,-0.0,-5277.150000000083,9558.800000000003,0.0,24815.79999999998,221385.1499999998,2019
2019-02-04,0.0,0.0,-21054.099999999937,0.0,0.0,-21054.099999999937,200331.04999999984,2019
2019-02-05,0.0,0.0,1790.1000000000695,0.0,-1000.0,790.1000000000695,201121.1499999999,2019
2019-02-06,0.0,-1000.0,-8215.100000000035,0.0,-15262.599999999933,-24477.699999999968,176643.44999999995,2019
2019-02-07,0.0,7600.15000000002,3932.449999999929,-0.0,-8723.100000000048,2809.4999999999,179452.94999999987,2019
2019-02-08,0.0,3123.149999999938,3880.0500000000357,0.0,13341.600000000031,20344.800000000003,199797.74999999988,2019
2019-02-11,0.0,-4183.749999999973,25029.80000000008,-0.0,-1013.9499999999952,19832.10000000011,219629.85,2019
2019-02-12,0.0,-4944.949999999985,11129.75,0.0,8847.999999999925,15032.799999999941,234662.64999999994,2019
2019-02-13,0.0,40272.399999999885,0.0,-0.0,5113.050000000081,45385.44999999997,280048.0999999999,2019
2019-02-14,-0.0,0.0,0.0,-1000.0,17009.250000000004,16009.250000000004,296057.3499999999,2019
2019-02-15,0.0,0.0,0.0,-23667.75000000004,-4330.900000000097,-27998.650000000136,268058.6999999998,2019
2019-02-18,0.0,-0.0,-0.0,-10321.199999999928,1778.3000000001061,-8542.899999999821,259515.79999999996,2019
2019-02-19,0.0,-0.0,-0.0,7556.100000000008,14144.5,21700.600000000006,281216.39999999997,2019
2019-02-20,0.0,0.0,-1000.0,26198.84999999994,0.0,25198.84999999994,306415.2499999999,2019
2019-02-21,0.0,0.0,-14716.549999999907,-303.79999999994743,-0.0,-15020.349999999853,291394.9,2019
2019-02-22,0.0,0.0,-4041.300000000023,2852.2499999999036,0.0,-1189.0500000001193,290205.8499999999,2019
2019-02-25,0.0,0.0,2143.8499999999894,-1496.8999999999405,0.0,646.9500000000489,290852.8,2019
2019-02-26,0.0,0.0,13395.250000000025,-8024.700000000007,-0.0,5370.550000000018,296223.35000000003,2019
2019-02-27,-1000.0,0.0,668.1999999999648,3703.7499999999663,-0.0,3371.949999999931,299595.3,2019
2019-02-28,9318.24999999998,0.0,11490.550000000025,-927.1999999999473,-0.0,19881.600000000057,319476.9,2019
2019-03-01,23044.500000000007,0.0,5867.900000000034,-1657.2000000000032,0.0,27255.200000000037,346732.10000000003,2019
2019-03-05,0.0,0.0,0.0,-5033.150000000025,0.0,-5033.150000000025,341698.95,2019
2019-03-06,-1000.0,-0.0,0.0,21540.25,0.0,20540.25,362239.2,2019
2019-03-07,-2022.700000000003,0.0,0.0,-8977.600000000022,0.0,-11000.300000000025,351238.89999999997,2019
2019-03-08,2170.9999999999873,0.0,0.0,-11280.29999999991,0.0,-9109.299999999923,342129.60000000003,2019
2019-03-11,41067.44999999995,0.0,0.0,20646.299999999996,0.0,61713.74999999995,403843.35,2019
2019-03-12,-1000.0,0.0,0.0,0.0,-0.0,-1000.0,402843.35,2019
2019-03-13,26365.74999999999,0.0,0.0,0.0,0.0,26365.74999999999,429209.1,2019
